,LAT,LON,Cuenta
609,6.1701907,-75.579672,2
184,6.1615131,-75.594775,2
68,6.1577724,-75.59094,2
999,6.1810948,-75.5865,2
607,6.1701825,-75.586915,2
178,6.161311,-75.591741,2
177,6.1613044,-75.591726,2
67,6.1577493,-75.589017,2
1004,6.1814033,-75.585077,2
1022,6.182601,-75.583625,2
20,6.1539122,-75.577423,2
174,6.161294,-75.56849,2
603,6.1701584,-75.594511,2
1010,6.1817394,-75.579489,2
1011,6.1817918,-75.582627,2
1012,6.1818377,-75.579506,2
1056,6.1871107,-75.584296,2
130,6.1600776,-75.584929,2
169,6.1611794,-75.591425,2
595,6.1700051,-75.589577,2
168,6.1611184,-75.594469,2
165,6.1610981,-75.58317,2
132,6.1601636,-75.581983,2
579,6.169637,-75.589809,2
1054,6.186463,-75.58046,2
